"kserować","<od ksero, z gr.> robić kopie dokumentu przy użyciu kserokopiarki ? skserować co, skserowany, pokserować co"
"spastyczny","(przym.) <ang. spastic, z łac. spasticus cierpiący na kurcze, z gr. spastikós wciągający (do wnętrza)> med. kurczowy; stan spastyczny stan wzmożonego napięcia mięśni gładkich lub prążkowanych różnych narządów i układów, występujący przy schorzeniach ośrodkowego układu nerwowego"
"fanfaron","(m) <fr., z hiszp. fanfarrón> ktoś zadufany w sobie, zarozumialec, pyszałek  fanfaronada"
"naturalista","(m) <fr. naturaliste> 1. zwolennik, przedstawiciel naturalizmu w filozofii, literaturze, sztuce; 2. daw. uczony zajmujący się naukami przyrodniczymi; przyrodnik"
"hegemonia","(ż) <gr. h?gemonía> panowanie nad innymi, prymat; dominacja ekonomiczna, przewodzenie polityczne: być pod czyjąś hegemonią ? hegemon, hegemonistyczny"
"framuga","(ż) <framu(n)ga, z niem. Verramung> rama okienna"
"bar micwa","<hebr.> w judaizmie: konfirmacja, obrzęd przyjęcia chłopca do społeczności religijnej dorosłych w dzień jego trzynastych urodzin"
"konfekcja","(ż) <fr. confection, z łac. confectio sporządzanie> 1. wyroby, produkty (zwykle niewielkie) handlu specjalistycznego: konfekcja cukiernicza, stolarska, odzieżowa; 2. odzież, bielizna: konfekcja damska, męska, dziecięca ? konfekcjonować co"
"waginalny","(przym.) <ang., fr. vaginal, od łac. vagina pochwa (miecza), w zn. anat pochwa żeńska> anat. dotyczący pochwy, pochwowy"
"lokacja","(ż) <łac. locatio, od locus miejsce> 1. ulokowanie, umieszczenie, rozmieszczenie kogo lub czego  lokować co gdzie; ulokować kogo gdzie; 2. techn. określenie położenia lub prędkości ruchomych obiektów (np. samolotu) za pomocą pomiaru fal elektromagnetycznych, dźwiękowych, ultradźwiękowych lub promieniowania cieplnego  radiolokacja, echolokacja"
"reformacja","(ż) <fr. réformation, z łac. reformatio przekształcenie> hist. ruch religijno-społeczny w Europie w XVI w.; doprowadził m.in. do rozłamu w Kościele kat. i wydzielenia się Kościołów protestanckich"
"korepetycja","(ż) <niem. Korrepetition; z łac. co + repetitio powtarzać razem> prywatna lekcja jako pomoc w nauce, polegająca na stałym powtarzaniu materiału i przygotowywaniu do egzaminu: mieć, dawać// pobierać, chodzić na korepetycje ? korepetytor, korepetytować kogo, z czego"
"ostracyzm","(m) <gr. ostrakismós, od óstrakon skorupka> 1. pot. bojkot towarzyski, czasowe lub definitywne wykluczenie kogoś z grupy; 2. w starożytnych Atenach procedura czasowego wykluczenia obywatela uznanego za niebezpiecznego dla demokracji"
"nudyzm","(m) <fr. nudisme> nienoszenie ubrania w miejscach publicznych, przeznaczonych dla celów wypoczynkowych, np. na plażach, dla pełniejszego kontaktu z naturą, naturyzm  nudystyczny, nudysta: plaża dla nudystów"
"syrena","(ż) <fr. sir?ne, z łac. sirena, łac. Siren, z gr. Seir??n> 1. mityczna istota o ciele w połowie kobiecym, w połowie rybim (z rybim ogonem), której czarodziejski śpiew przyciągał żeglarzy w niebezpieczne miejsca; 2. pot. uwodzicielska, niebezpieczna kobieta; 3. herb Warszawy; przyrząd sygnalizacyjny do wytwarzania donośnych sygnałów dźwiękowych: syrena alarmowa, syrena fabryczna, syrena okrętowa ? syreni"
"antropometria","(ż) <gr. antr?po-+ -me-tria> ogół metod dokonywania pomiarów ciała lub szkieletu człowieka współczesnego i kopalnego, umożliwiających badanie zróżnicowania i zmienności cech człowieka"
"balsa","(ż) <hiszp. tratwa> tratwa używana przez różne ludy, robiona z trzciny lub z drewna balsy; także lżejsze od korka drewno z drzewa o tej nazwie, rosnącego w Ameryce Płd. i na niektórych wyspach, ze względu na swe właściwości (twarde, bardzo lekkie, nie wchłania wody) balsa jest wykorzystywana w przemyśle jachtowym, w ratownictwie morskim, także w lotnictwie"
"polaryzacja","(ż) <ang., fr. polarisation; od łac. polaris biegunowy> 1. wyraźne zaznaczenie się różnic, skrajności: polaryzacja stanowisk, poglądów; 2. fiz. polaryzacja dielektryczna, magnetyczna; polaryzacja światła; 3. polit., społ podział grup społecznych, ideologii, systemów, sił na przeciwstawne sobie, antagonistyczne"
"monastyr","(m) <gr. monast?rion> klasztor w obrządku greckokatolickim"
"slawistyka","(ż) <niem. Slavistik, z łac. slavus słowianin> nauka zajmująca się językami, kulturą, historią narodów słowiańskich, filologia słowiańska, słowianoznawstwo; kierunek na uniwersytecie obejmujący naukę w tym zakresie: studiować slawistykę ? slawista, slawistyczny"
"bankructwo","? bankrut: być bankrutem, bankrutować ? zbankrutować"
"anonimat","(m) <anonim> daw. anonim, anonimowy utwór"
"tapeta","(ż) <niem. Tapete, z gr. táp?tes lm pokrycia (lp táp?s)> papier lub tworzywo sztuczne do oklejania ścian w celach ozdobnych: tapeta w kwiatki, tapeta papierowa, winylowa, wodoodporna, kłaść tapetę  tapeciarz, tapetować co czym, wytapetować, wytapetowany, tapetowanie; 2. posp. mocny makijaż"
"poligamista","(m) <od poligamia, z gr.> mężczyzna mający kilka żon, żyjący w poligamii"
"billboard","(m) <ang.> wielka tablica lub duży plakat reklamowy w miastach"
"polucja","(ż) <łac. pollutio zmaza, od polluo plamię> mimowolny wytrysk nasienia podczas snu; zmaza nocna"
"ideograficzny","(przym.) <od ideografia> pismo ideograficzne pismo, w którym znaki oddają poszczególne pojęcia (np. hieroglify, pismo chińskie)"
"bagier","(m) <niem. Bagger> statek-pogłębiarka z urządzeniami do pogłębiania dna, także to urządzenie, bagrownica ? bagrować, bagry"
"trio","(n) <wł.> trzyosobowy zespół, np. muzyczny: trio skrzypcowe"
"stadion","(m) <gr. stádion> 1. teren przysposobiony do odbywania gier, zawodów sportowych, zwykle otoczony trybunami dla widzów: stadion lekkoatletyczny, stadion piłkarski, widzowie na stadionie; 2. starogrecka miara długości licząca ok. 180 m"
"kami","(ndm lm) <jap. kami> przedmioty kultu w jap. religii sintu (sintoizm), symbolizujące bóstwa (dobre i złe), siły natury, duchy przodków"
"aluzja","(ż) <łac. alludo przyganiam żartem> uwaga (słowo, zdanie) z podtekstem, pozornie nie na temat, zwykle żartobliwa lub złośliwa, która ma wywołać określone skojarzenia; przytyk, przymówka: robić aluzję do czegoś; cienka aluzja; nie pojąć aluzji  aluzyjny: wypowiedź aluzyjna"
"staza","<gr.> ostatni człon wyrazów złożonych, oznaczający zdolność organizmów do utrzymania stałej temperatury, stałego składu krwi: homeostaza"
"kaszkiet","(m) <fr. casquette> 1. sztywna czapka męska z daszkiem; 2. w XIX w. nakrycie głowy ze skóry lub filcu, używane przez żołnierzy, chroniące przed cięciem pałasza"
"konfesjonał","(m) <fr. confessional, wł. confessionale, od confessione spowiedź, z łac. confessio wyznaję> sprzęt kościelny przeznaczony do słuchania spowiedzi"
"transporter","(m) <fr. transporteur> 1. techn. urządzenie mechaniczne służące do przenoszenia materiałów; przenośnik; 2. wojsk. opancerzony pojazd mechaniczny, przeznaczony do przewożenia piechoty oraz amunicji"
"protekcjonalizm","(m) <od protekcja, z łac.> 1. protekcjonalny sposób traktowania kogoś; protekcjonalność; 2. sposób załatwiania spraw na drodze protekcji, przez protekcję"
"sylogizm","(m) <gr. syllogismós> typ dedukcji formalnej polegającej na tym, że z dwóch przesłanek, w których powtarza się ten sam termin, wyciąga się wynikającą z nich logicznie konkluzję, np. wszyscy ludzie są śmiertelni, a Sokrates był człowiekiem, więc Sokrates jest śmiertelny ? sylogistyka, sylogistyczny"
"lewa  II","(ż) <fr. levée> wziątka, karty wzięte przez tego z graczy, który położył kartę „biorącą” (o wyższej wartości"
"hipnotyzować","<fr. hypnotiser, ang. hypnotize, od gr. hypnó? usypiam> 1. wprowadzać w stan hipnozy; 2. przen. wprowadzać w stan absolutnego urzeczenia, oczarowania, fascynacji"
"redukować","<niem. reduzieren, z łac. reduco odprowadzam> 1. ograniczać, zmniejszać; redukować biegi w samochodzie: zmieniać biegi z wyższych na niższe; 2. dokonywać redukcji zatrudnienia w przedsiębiorstwie, zwalniać z pracy; 3. chem. odtleniać, wprowadzać wodór, doprowadzać do zmniejszenia stopnia utlenienia"
"elektor","(m) <łac. elector> 1. osoba mająca prawo oddania głosu w wyborach; wyborca; 2. hist. tytuł książąt niemieckich, którym przysługiwało prawo obierania cesarza; także: książę mający ten tytuł; 3. praw. osoba powołana przez wyborców w wyborach pośrednich"
"pensja","(ż) <fr. pension, z łac. pensio zapłata> 1. stałe (w Polsce comiesięczne) wynagrodzenie za pracę; pobory: pobierać, podjąć, wziąć pensję, wypłacać komu pensję, żyć z pensji, coś kosztuje pół pensji; 2. dawn. żeńska prywatna szkoła ogólnokształcąca z internatem: uczyć się, mieszkać na pensji ? pensjonarka, pensjonat"
"impulsywność","(ż) <od impulsywny> cecha charakteru człowieka skłonnego do nagłych decyzji lub działań pod wpływem chwilowego bodźca, impulsu; nerwowość ? impulsywny"
"fanza","(ż) <ros., z chiń. fan-tsy> chiński drewniany dom mieszkalny kryty słomą lub trzciną, z oknami na jednej ścianie"
"kaptować","kogo, czym <łac. capto łapię> pot. pozyskiwać kogo, zjednywać, kaperować"
"padyszach","(m) <tur. p?disz?h, z pers. p?dsz?h pan-król> tytuł dawnych władców tureckich, perskich; władca (sułtan, szach) noszący ten tytuł"
"aromatoterapia","(ż) <aromat + terapia> med. forma leczenia zapachami"
"strofa","(ż) <łac. stropha, z gr. stroph?? obrót> zwrotka, grupa wersów tworzących system rymów stanowiących składnik wiersza ? stroficzny, strofika, strofka"
"lazaret","(m) <fr. lazaret, z wł. lazzaretto> . hist. przytułek dla trędowatych, założony w XV w. przy kościele Santa Maria di Nazareth w Wenecji; 2. szpital wojskowy, doraźny punkt sanitarny podczas wojny; 3. daw. szpital dla bezdomnych"
"filumenista","(m) <niem. Philumenist > kolekcjoner etykietek, nalepek, naklejek (zwłaszcza ozdobnych)"
"Tutti-frutti","(n; ndm) <wł. wszystkie owoce> 1. konfitura z różnych owoców; różne surowe, pokrajane owoce, przyprawione cukrem, rumem, likierem; 2. lody z mieszanką krajanych (często kandyzowanych) owoców; 3. mieszanina, zwłaszcza zbiór artykułów, rozpraw rozmaitej treści"
"pilot","1. osoba mająca uprawnienia do prowadzenia statków powietrznych, lotnik; 2. pracownik portu wprowadzający i wyprowadzający duże statki; 3. osoba oprowadzająca wycieczki, zajmująca się turystami, dbająca o nich na wyjeździe itp.; 4. pojazd jadący przed innym, stwarzającym z jakichś względów niebezpieczeństwo lub wymagającym eskorty; 5. elektron. urządzenie umożliwiające zdalne sterowanie telewizorem, magnetowidem itp.; także urządzenia do automatycznego sterowania statkiem, samolotem: autopilot; 6. sport a) w wyścigach samochodowych: towarzysz kierowcy rajdowego, uprzedzający go o przebiegu trasy, b) w wyścigach kolarskich: motocyklista wskazujący trasę"
"farmer","(m) <od farma; z ang., fr. fermier> właściciel lub dzierżawca farmy  farmerka"
"chromofor","<gr. chromo-+ phoros nośnik barwy> składnik cząsteczki związku chemicznego (połączenie pewnych atomów w związku organicznym), który decyduje o zabarwieniu tej substancji"
"interesowność","(ż) <łac.> postawa wyrachowana, cecha kogoś, kto wszystko robi tylko ze względu na swoje dobro, na swój zysk; przeciwieństwo bezinteresowności ? interesowny człowiek"
"telewizja","(ż) <ang. television> 1. dział telekomunikacji zajmujący się przekazywaniem na odległość za pomocą sygnałów elektrycznych: telewizja satelitarna; 2. instytucja zajmująca się przygotowywaniem i przesyłaniem programów telewizyjnych; 3. pot. program telewizyjny"
"ignorancja","(ż) <łac. ignorantia> brak wiedzy na jakiś temat, nieprofesjonalizm; pot. nieuctwo ? ignorant, ignorantka, ignorować kogo, co"
"azoik","(m) <geol., archeol. era archaiczna (najstarsza w dziejach Ziemi)"
"debata","(m) <fr. débat spór> dyskusja, w której roztrząsa się szczegółowo ważne problemy; obrady: toczyć debaty, debata się toczy  debatować o czym, nad czym, podebatować"
"gerontofilia","(ż) <gr. gér?n + filos miłośnik> med. zboczenie seksualne, chorobliwy pociąg erotyczny do starych ludzi, przeciwieństwo pedofilii ? gerontofil: skłonności gerontofilskie"
"fanfara","(ż) <fr. fanfare hejnał> 1. rodzaj trąbki, 2. także utwór wykonywany na trąbce lub rogu na rozpoczęcie jakiegoś widowiska: zagrzmiały fanfary"
"potiomkinowski","G.A. Potiomkin, 1739–1791, namiestnik Krymu, feldmarszałek ros., który na czas przejazdu Katarzyny II przez Krym polecił ustawiać wzdłuż dróg dekoracje przedstawiające bogate wsie> potiomkinowskie wsie przen. świetne pozory przysłaniające nędzną rzeczywistość"
"hebel","(m) <śr.-w.-niem. höbel, hobel, od hobeln strugać> narzędzie stolarskie do wygładzania desek, strug ? heblować, oheblowany"
"reminiscencja","(ż) <p.-łac. reminiscentia> 1. wspomnienie, przypomnienie czegoś minionego, myśli lub skojarzenia z tym związane: reminiscencje z podróży, z lat dzieciństwa; 2. zapożyczenie, mniej lub bardziej świadome dokonane przez twórcę z dzieł innych artystów: poezja pełna reminiscencji norwidowskich"
"draka","(ż) <ros.> pot. awantura, kłótnia, bójka, bijatyka"
"kambr","(m) <od Cambria, łac. nazwa Walii> geol. najstarszy okres ery paleozoicznej, ok. pół miliarda lat temu: flora kambryjska"
"Fahrenheit","<od nazw. G.D. Fahrenheit (1686–1736), fizyk niem.> fiz. skala Fahrenheita"
"tropikalny","(przym.) <ang., fr. tropical> 1. występujący między zwrotnikami, w tropiku; upalny, gorący; 2. med. choroby tropikalne choroby właściwe dla strefy podzwrotnikowej i podrównikowej, głównie zakaźne i pasożytnicze, np. żółta febra, malaria, śpiączka"
"korozja","(ż) <niem. Korrosion, ang., fr. corrosion, od łac. corrodo> fiz. niszczące działanie wody, wiatru, czynników chemicznych na metale, skały: środki antykorozyjne ? korodować, skorodowany"
"burdel","(m) <fr. bordel> wulg. a) dom publiczny, dom schadzek; b) nieporządek, bałagan, zamieszanie"
"sentymentalizm","(m) <od sentyment, fr. sentimentalisme> 1. przesadna uczuciowość, wrażliwość, czułostkowość; sentymentalność; 2. kierunek umysłowy i literacki w Europie w końcu XVIII w., jako opozycja wobec racjonalizmu i klasycyzmu, głoszący prymat uczuć nad rozumem"
"prasadam","(m) <sanskr.> w hinduizmie: rodzaj ofiary, świątyni, pożywienie (zazwyczaj owoc) ofiarowane bogu albo świątobliwej osobie w zamian za udzielenie błogosławieństwa i oczyszczenie"
"immobilizer","(m) <ang.> techn unieruchamiacz; urządzenie zabezpieczające samochód przed kradzieżą, uniemożliwia jego uruchomienie bez specjalnego klucza"
"angaria","(ż) <łac. angaria podstawiany pojazd-platforma, podwoda> mors. rekwizycja obcych statków (zwykle w czasie wojny)"
"kompan","(m) <niem. Komp?n, z wł. compagno towarzysz, z łac. companius jedzący wspólnie chleb> pot. kolega, towarzysz wspólnych przedsięwzięć, pracy, służby, walki, zwłaszcza współuczestnik zabaw, hulanek; koleżka, kamrat ? kompania"
"choronimia","(ż) <gr. chora kraj, kraina + nimia imiona> jęz. dział onomastyki zajmujący się opisem nazw własnych różnych krain, czyli Choroniów, ich budową, pochodzeniem, zmianami itp."
"ukrainizm","(m) <od nazwy geogr. Ukraina> wyraz, zwrot, konstrukcja zdaniowa, przejęte z języka ukraińskiego"
"truizm","(m) <ang. truism, od true prawdziwy> wypowiedź o treści wszystkim znanej, banalnej, choć prawdziwej"
"kacyk","(m) <niem. Kazike, fr., hiszp. cacique, z dial. Indian Arawat (na Haiti)> 1. wódz niektórych plemion indiańskich, afrykańskich; 2 przen. człowiek pewny siebie, bezkarnie wykorzystujący swą władzę lub wpływy dla własnych celów ? kacykostwo"
"pascha","(ż) <łac. kośc. Pascha, gr. Páscha (w Biblii), z hebr. pesach przejście> 1. Pascha rel. a) jedno z największych świąt żydowskich, obchodzone podczas pierwszej wiosennej pełni Księżyca na pamiątkę wyjścia Izraelitów z Egiptu, b) w chrześcijaństwie obrządku wschodniego Wielkanoc; 2. potrawa wielkanocna z białego sera, masła, żółtek i bakalii, zwykle w kształcie piramidy ? paschalny, paschał"
"norma","(ż) <łac.> 1. ogólna reguła, zasada regulująca coś, określająca jasno pewien wzorcowy sposób postępowania: normy prawne, jezykowe, etyczne  normalny, normować, normatyw, unormować, unormowany"
"nerwica","(ż) <od nerw> 1. med. ogólne określenie chorób systemu nerwowego; . pot. nerwowość, stan zdenerwowania  nerwicowy, nerwicogenny, znerwicowany"
"bioenergoterapeuta","(m) <bio-+ energia + terapeuta> człowiek zajmujący się bioenergoterapią"
"majonez","(m) <fr. mayonnaise> gęsty sos z żółtek, musztardy i oliwy, podawany na zimno do jaj i innych przekąsek: sałatka jarzynowa z majonezem, jajka w majonezie"
"bergsonizm","(m) <od nazw. H. Bergson, 1859–1941, filozofa fr.> 1. koncepcja filozoficzna przypisująca intuicji podstawową rolę w poznaniu; 2. psych. pogląd przyjmujący istnienie głębokiego, niezależnego od rzeczywistości „ja”; jako motor rozwoju istot organicznych przyjmuje ich wewnętrzny pęd życiowy (élan vital), hamowany przez bezwładną materię"
"cholecystografia","(ż) <gr. chole-+ cysto+ -grafia> rentgenowskie badanie pęcherzyka żółciowego"
"guru","(m; ndm) <hindi z sanskr. gur?, czcigodny> 1. rel duchowy przewodnik, mistrz, nauczyciel; 2. przywódca w sektach: być czyim guru"
"cynfolia","(ż) <niem. Zinnfolie> cienka folia metalowa z cyny, stosowana dawniej do wyrobu kondensatorów elektrycznych, dziś folia do pakowania produktów (np. spożywczych), także do pieczenia zawiniętego w nią mięsa; staniol"
"cocker spaniel","(m) <ang.> pies myśliwski, o długiej, jedwabistej sierści czarnej, brązowej lub łaciatej, krótkich nogach i bardzo długich, obwisłych uszach"
"termotropizm","(m) <termo-+ gr. trópos zwrot, kierunek> biol. zwrot, wychylanie się, wyginanie się części organizmu roślin lub części ciała zwierząt niższych osiadłych pod wpływem zewnętrznego bodźca termicznego w kierunku wyższej temperatury (termotropizm dodatni) lub niższej (termotropizm ujemny)"
"deprymować","(kogo) <fr. déprimer, łac. deprimo> zawstydzać, żenować, zniechęcać: to było dla mnie deprymujące, zdeprymowany: czuć się zdeprymowanym"
"spektakularny","<fr. spectaculaire> rzucający się w oczy, łatwo dostrzegalny, pokazowy, widowiskowy: spektakularne osiągnięcia gospodarcze, spektakularne gesty, spektakularny sukces"
"autodafe","(n; ndm) <port. auto da fé akt swojej wiary> w średniowiecznej Hiszpanii nazywano tak publiczne egzekucje ludzi uznanych za heretyków i za to palonych na stosie; wprowadzone przez inkwizycję w końcu XV w. miało być ostatecznym aktem wiary; także publiczne palenie ksiąg heretyckich lub politycznie zakazanych (np. w Niemczech hitlerowskich, w komunistycznych Chinach)"
"Klio","(n) <gr. Klei??> mit. gr. muza historii, przedstawiana ze zwojem papirusu"
"aleksandryt","(m) <od im. cara Rosji, Aleksandra II> minerał półprzeźroczysty o odcieniu szmaragdowym, odmiana chryzoberylu, stosowany jako kamień szlachetny"
"greting","(m) <ang. grating> żegl. 1. drewniana kratownica na dnie łodzi lub na pokładzie (nad otworami); 2. daw. rodzaj drabinki na pionowej ścianie włazu"
"rata","(ż) <niem. Rate, z łac. rata (pars) odliczona (część)> ustalona część należności pieniężnej, długu, kredytu, płatna w oznaczonym terminie: rata tygodniowa, miesięczna, roczna, rata alimentacyjna, płacić raty, rozłożyć na raty, kupować na raty"
"korespondencyjny","(przym.) <od korespondencja> dla korespondencji, za pomocą korespondencji: kontakt korespondencyjny, studia korespondencyjne"
"predestynować","kogo do czego <łac. praedestino ustalam z góry> przeznaczać do czego, przesądzać o czymś: zdolności predestynują go na polityka, badacza ? predestynacja, predestynowanie, predestynowany do czego, na co"
"sztok","(m) <niem.> daw. pień, kłoda; dziś w zwrotach pot.: pijany, zalany w sztok, zupełnie, kompletnie pijany, upić się, urżnąć się w sztok upić się do nieprzytomności"
"chondrocyt","(m) <gr. chondros chrząstka + cyt z gr. kytos komórka> biol. komórka tkanki chrzęstnej, powstającej z tzw. chondroblastów; komórki chrzęstne (chrząstki)"
"tropizm","(m) <ang. tropism, od gr. trópos zwrot, obrót> biol. a) reakcja ruchowa roślin i niższych zwierząt pod wpływem określonych bodźców zewnętrznych, b) zdolność organizmów do wykonywania takich ruchów"
"panoptikum","(n; odm. w lm) <niem. Panoptikum, ang. panopticon, z gr. panoptikos> wystawa, zbiór osobliwości ? panoptykalny"
"outsider","(m) <ang. outsider stojący na zewnątrz> 1. sport. zawodnik albo drużyna sportowa, która nie jest faworytem w zawodach, zajmuje jedno z ostatnich miejsc; 2. osoba stojąca z boku, niezaangażowana"
"etos","(m) <gr.> całość zwyczajów i norm postępowania uznanych jako wartości przez jakąś społeczność: etos rycerski, etos zawodowy  etyczny, etyka"
"szpicruta","(ż) <niem. Spiessrute rózga> elastyczny pręt pokryty skórą lub rzemienna plecionka używane do poganiania konia"
"Panatenaje","(lm) <gr. Panathnaia lm> hist. największe święto ku czci bogini Ateny, obchodzone co cztery lata, połączone z igrzyskami"
"tortilla","(ż) <hiszp.> popularny w Ameryce Łacińskiej, okrągły, cienki placek kukurydziany z mięsem, serem itp., podawany na gorąco z sosem"
"dystynkcja","(ż) <niem. Distinktion, fr. distinction, z łac. di(s)-stinctio> 1. elegancja, wytworność manier i sposobu bycia: wielka dystynkcja; 2. w armii: znaki, naszywki wskazujące na rangę wojskową: dystynkcje majora, pułkownika, dystynkcje generalskie  dystynktywna cecha – cecha różniąca, wyróżniająca"
"licencjat","(m) <niem. Lizentiat, ang. licentiate, łac. licentiatus uprawniony, od licentia> 1. w Polsce stopień uzyskany po ukończeniu 3-letnich studiów licencjackich, niższy od stopnia magistra (w niektórych krajach tytuł niższy od stopnia doktora); . także osoba mająca ten stopień lub tytuł"
"komercjalizacja","(ż) <fr. commercialisation> 1. dostosowanie działalności przedsiębiorstwa do wymogów gospodarki rynkowej; także przygotowanie przedsiębiorstwa do prywatyzacji; 2. oparcie działalności artystycznej, literackiej itp. na zasadach handlowych (zwykle kosztem jakości lub poziomu wykonania)"
"intensywność","<od intensywny> 1. natężenie, nasilenie, napięcie; 2. moc, siła"
"ichtiol","(m) <ichtio-ryba + łac. ol(eum) olej> chem. mieszanina związków organicznych otrzymywanych z łupków bitumicznych, stosowany do wyrobu maści jako środek antyseptyczny, przeciwzapalny i przyspieszający gojenie się ran"
"euceryna","(ż) <eu-+ gr. krinos woskowy> mieszanina wyższych alkoholi, posiadająca zdolność wchłaniania wody i tworzenia emulsji, stosowana głównie przy produkcji maści i kremów"
"szansa","(ż) <fr. Chance, z łac. cadentia> prawdopodobieństwo, możliwość powodzenia, sukcesu w jakiejś dziedzinie; sposobność osiągnięcia czegoś, widoki na coś: duża, jedyna szansa, jedna szansa na sto, szansa czego, dać komu szansę, mieć równe szanse, nie mieć szansy czego, wykorzystać szansę"
"idiota","(m) <fr. idiot głupiec, z łac. idiota człowiek niewykształcony, nieuk, z gr. idit?s wieśniak nieuczestniczący w życiu politycznym, żyjący z dala od miasta, prymitywnie> 1. pot. głupiec; 2. med. człowiek upośledzony umysłowo"
"bilabialny","(przym.) <bi-+ labialny> jęz. spółgłoska dwuwargowa"
"finansista","(m) <od finanse> 1. posiadacz finansów, kapitałów; kapitalista, bankier; 2. specjalista w zakresie spraw finansowych, człowiek obeznany z zagadnieniami finansowymi, biegły w nauce o finansach"
"kapuś","(m) <węg. kapus odźwierny, portier, od kapu brama> pot. donosiciel, szpicel ? kapować na kogo, zakapować kogo"
"LSD","(n) <niem. skrót: L(yserg) S(äure) D(iethylamid) dwuetyloamid kwasu lizergowego> jeden z narkotyków"
"greenhorn","<ang.> w USA: 1. prostak, frajer, nowicjusz, człowiek świeżo przybyły, nieznający lokalnych obyczajów; 2. pogardl imigrant"
"emitować","<niem. emittieren, od łac. e-mitto wypuszczam> 1. puścić w obieg pieniądze, papiery wartościowe, znaczki pocztowe; 2. nadać program radiowy lub telewizyjny; 3. fiz. wysyłać energię w postaci promieniowania; 4. środ. wypuścić do atmosfery pyły lub gazy"
"amatorszczyzna","(ż) <amator) przeciwieństwo profesjonalizmu, pot. to, co jest zrobione byle jak, niefachowo"
"ateista","(m) <gr. a-+ teista> 1. zwolennik lub wyznawca ateizmu; 2. pot. bezbożnik  ateistka, ateistyczny (przym.)"
"passus","(m) <łac. krok> ustęp tekstu: przeczytać odpowiedni passus podręcznika"
"petent","(m) <niem. Petent, łac. petens dążący do czegoś> interesant, osoba starająca się załatwić coś w urzędzie: przyjmowanie petentów w godzinach 8 00–13 00, petent cierpliwie czekał pod drzwiami gabinetu"
"eseistyka","(ż) publicystyka literacka, dział literatury obejmujący eseje, sztuka pisania esejów"
"noblista","(m) <od nazw. A. Nobel> laureat nagrody Nobla"
"poker","(m) <ang.> hazardowa gra w karty, pochodząca z Ameryki Płn., w której wygrywa ten, kto najwcześniej otrzyma najwyższą kartę ? pokerowy: pokerowa mina, twarz, pokerzysta"
"rekonstrukcja","(ż) <re-+ łac. construcio łączenie, budowa> odbudowa, odtworzenie czegoś: rekonstrukcja warszawskiej Starówki, rządu, zdarzeń ? rekonstruować"
"asekurant","(m) <łac. assecurans> ten, kto przyjmuje postawę asekurancką, bojąc się narazić, utracić wygodną pozycję (dlatego nie buntuje się, nie reaguje na przejawy zła czy niesprawiedliwości)"
"denotacja","(ż) <łac. denotatio oznaczenie> oznaczanie czegoś, zakres znaczenia nazwy, czyli wszystkie obiekty, do których nazwa się odnosi  denotować co: nazwa kot denotuje wszystkie koty"
"liryczny","(przym.) <niem. lyrisch, fr. lyrique, łac. lyricus, z gr. lyrikós dotyczący liry, od lýra> 1. odnoszący się do liryki; lit. podmiot liryczny fikcyjna postać w utworze lirycznym, opowiadająca swe przeżycia, doznania; 2. przesycony liryzmem, uczuciowy, rzewny, nastrojowy: sopran liryczny"
"wegetarianizm","(m) <ang. vegetarianism> niejedzenie mięsa i produktów zwierzęcych, odżywianie się tylko potrawami roślinnymi lub roślinnonabiałowymi, np. mlekiem, masłem lub jajkami: przejść na wegetarianizm, stosować wegetarianizm ? wegetarianin, wegetariański"
"kindersztuba","(ż) <niem. Kinderstube; od Kinder dziecko + Stube izba> wyniesiona z domu umiejętność kulturalnego zachowania i dobrych manier, ogłada towarzyska: mieć kindersztubę, nie mieć kindersztuby"
"surdut","(m) <fr. surtout> długa, obcisła, dwurzędowa marynarka z ciemnego materiału, noszona na przełomie wieków XIX i XX jako strój wieczorowy: świąteczny surdut, mężczyzna w surducie"
"azbest","(m) <gr. azbestos nie(u)gaszony> minerał stosowany do wyrobu materiałów izolacyjnych, ogniotrwałych, odpornych na kwas; uważany za rakotwórczy: płyta azbestowa; med. azbestoza"
"comeback","(ndm) <ang. come back wrócić, powrót> powrót osoby znanej (piosenkarki, gwiazdy filmu, polityka) do życia publicznego, zawodowego po dłuższej przerwie: nastąpił wielki comeback Madonny; ponowne wystawienie sztuki lub filmu po długiej przerwie: comeback „Gladiatora”"
"magnolia","(ż) <od nazw. Pierre Magnol, 1638–1715, botanik fr.> bot. Magnolia, drzewo lub krzew o dużych, białych lub różowych, pachnących kwiatach, rosnące w Ameryce Płn. i Azji Wsch., uprawiane jako roślina ozdobna"
"hipsometria","(ż) <gr.> geogr. dziedzina zajmująca się pomiarami wysokości terenu: mapa hipsometryczna"
"chromatofor","(m) <gr. chromato-+ -fo-ros niosący> bot., zool. barwne ciałka (plastydy) występujące w cytoplazmie komórek roślinnych, także zwierzęcych; decydują o ubarwieniu (również o zdolności do zmiany ubarwienia, np. u kameleona) ? chromatopsja"
"narkomania","(ż) <gr. nárké + mania> nałóg stałego używania narkotyków, psychiczne i fizyczne uzależnienie się od farmakologicznych środków narkotycznych lub narkotyków w coraz większych dawkach, doprowadzający do zmian chorobowych w układzie nerwowym  narkoman"
